id,student_id,question_id,question,answer,sample_solution,rubric,level
21101_bio_4.3,21101,bio_4.3,"Aufgaben: Welche wissenschaftlichen Fragen fallen dir zur Färbung und Musterung der Guppys ein? Trage Sie hier ein. Tipp: Wissenschaftliche Fragen sollten überprüfbar sein, beispielsweise durch Experimente.","-Warum sind Männchen kleiner-Warum variiert das Aussehen der Männchen stärker als bei den Weibchen-Warum sehen die Weibchen beinah gleich aus-Wieso sind die Flossen so unterschiedlich-warum ist bei den Weibchen vorne am Bauch die Farbe heller als bei dem Rest des Körpers -
",Warum sind die Männchen bunter als die Weibchen? Warum haben die Individuen unterschiedliche Farben? Warum sind die Flecken bei den Individuen unterschiedlich groß? Wie sind die verschiedenen Farben der Individuen entstanden? Warum sehen die Männchen anders aus als die Weibchen?,"{""0"": ""Die Schüler:innen formulieren keine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt."", ""1"": ""Die Schüler:innen formulieren eine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt mit Bezug aufVariation zwischen Individuen oder Geschlechtern"", ""2"": ""Die Schüler:innen formulieren mindestens zwei wissenschaftliche Fragen zur Färbung und Musterung der Guppys genannt mit Bezug auf Variation zwischen Individuen und Geschlechtern""}",2
22117_bio_5.10,22117,bio_5.10,"Aufgaben: Öffne das Material für deine Gruppe! Schaue dir nun auf der ersten Seite die beiden Diagramme unter ""Versuchsbeobachtung"" an. Schreibe deine Beobachtungen auf. Fällt dir etwas auf? Wähle auf der zweiten Seite des Materials die Guppys aus, die zu Endlers Beobachtung nach 20 Monaten passen, und ordne sie den entsprechenden Becken zu. Notiere deine Zuordnungen (Nummer)! Was fällt dir hier auf?","Man sieht , dass in beiden Becken bis zum 6. Monat alles gleich hoch und runter geht , die Fleckenanzahl hoch und die Größe runter , ohne den Feinden gehts weiter hoch , doch als die Feinde dazu kamen , sinkt die Anzahl , dafür steigt allerdings die Größe der Flecken .

Man sieht , dass in beiden Becken bis zum 6. Monat alles gleich hoch und runter geht , die Fleckenanzahl hoch und die Größe runter , ohne den Feinden gehts weiter hoch , doch als die Feinde dazu kamen , sinkt die Anzahl , dafür steigt allerdings die Größe der Flecken .
","Gruppe feiner Kies:  • Mit Buntbarschen (Fressfeind): Verringerung der Fleckenzahl und -größe über die Zeit: Kleinere Flecken bewirken eine bessere Tarnung auf dem feinen Untergrund. Der Barsch wirkt als Selektionsdruck auf die Guppys (natürliche Selektion). • Ohne Buntbarsche: Anstieg der Fleckenzahl und –größe über die Zeit: Offenbar wirkt hier ein anderer Selektionsdruck, der für auffälligere Färbung und Muster sorgt (sexuelle Selektion). • Nach 20 Monaten ohne Barsch sind die größten Flecken zu sehen, die am auffälligsten sind. Mit Barsch die kleinsten, die dem Untergrund am ähnlichsten sind. • Ohne Buntbarsche: Nummer 2; Mit Buntbarschen: Nummer 4 (ignorieren) Gruppe grober Kies:  • Mit Buntbarschen (Fressfeind): Anstieg der Fleckengröße über die Zeit; Verrin-gerung der Fleckenzahl: Größere Flecken bewirken eine bessere Tarnung auf dem groben Untergrund. Der Barsch wirkt als Selektionsdruck auf die Guppys (natürliche Selektion). • Ohne Buntbarsche: Anstieg der Fleckenzahl über die Zeit, Verringerung der Fleckengröße: Offenbar wirkt hier ein anderer Selektionsdruck, der für auffälligere Färbung und Muster sorgt (sexuelle Selektion). • Nach 20 Monaten ohne Barsch sind die kleinsten Flecken zu sehen sind, die am auffälligsten sind. Mit Barsch die größten, die dem Untergrund am ähnlichsten sind. • Ohne Buntbarsche: Nummer 3; Mit Buntbarschen: Nummer 1 (ignorieren)","{""0"": ""Die SuS beschreiben die Daten aus beiden Becken nicht vollständig korrekt und geben keine korrekte Interpretation der Daten."", ""1"": ""Die SuS beschreiben korrekt wie sich die Flecken in dem Becken ohne Buntbarsche entwickeln und wie sich die Flecken in dem Becken mit Buntbarsche entwickeln."", ""2"": ""Die SuS beschreiben korrekt wie sich die Flecken in dem Becken ohne Buntbarsche entwickeln und wie sich die Flecken in dem Becken mit Buntbarsche entwickeln. und  nennen entweder die bessere Tarnung vor dem Untergrund im Becken mit Barschen (nat. Selektion) oder  die bevorzugte Wahl von Partnern mit auffäligem Muster im Becken ohne Barsche (sex. Selektion)  als Grund für die Entwicklung.""}",1
16109_bio_7.4,16109,bio_7.4,Aufgabe: Welchen evolutiven Prozess verursacht Habitatfragmentierung in Baumbeständen? Schreibe eine Erklärung nach dem CER-Schema! ,"Habitatfragmentierung verursacht einen Gründereffekt in Baumbeständen .
Es kommt zur Isolierung von Teilpopulotionen durch Straßen , Städte etc , die jeweils einen unterschiedlichen Genpool aufweisen .
Habitatfragmentierung verursacht einen Gründereffekt in Baumbeständen , da die isolierten Teilpopulationen unterschiedliche Genpools aufweisen .
",C: Habitatfragmentierung verursacht einen Gründereffekt in Waldbäumen. E: Beim Gründereffekt werden Populationen voneinander getrennt (ISOLATION). In diesen sind weniger verschiedene Allele vorhanden (VERRINGERTE VARIABILITÄT). R: Durch zufällige (ZUFALL) ISOLATION von kleinen Teilen von Populationen (GRÜNDEREFFEKT) kann es zu neuen Populationen mit weniger verschiedenen Allelen/Genen (VERRINGERTE VARIABILITÄT) und daher abweichenden Merkmals- / Allelfrequenzen kommen (VERÄNDERTE MERKMALS- bzw. ALLELFREQUENZ).,"{""0"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt ohne weitere (korrekte) Erklärung."", ""1"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt und  begründet dies mit der Isolation von Teilpopulationen oder beschreibt verringerte Variablität oder veränderte Merkmalsfrequenzen oder veränderte Allelfrequenzen in den Teilpopulationen  "", ""2"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt und  begründet dies mit der Isolation von Teilpopulationen und beschreibt verringerte Variablität oder veränderte Merkmalsfrequenzen oder veränderte Allelfrequenzen in den Teilpopulationen ""}",2
21116_bio_4.3,21116,bio_4.3,"Aufgaben: Welche wissenschaftlichen Fragen fallen dir zur Färbung und Musterung der Guppys ein? Trage Sie hier ein. Tipp: Wissenschaftliche Fragen sollten überprüfbar sein, beispielsweise durch Experimente.","-wozu dient die Farbenvariation ? -wieso haben sich die Flossen verändert ? -wieso sind die Männchen kleiner als die Weibchen ? -wieso ändern sich bei den Weibchen nur die Flossenfarben ? -wieso ändern sich bei den Männchen fast alles ? -was bringt es den Guppys verschiedene Farben zu haben ? -sind die Variationen da um sich vor Räubern besser zu schützen
",Warum sind die Männchen bunter als die Weibchen? Warum haben die Individuen unterschiedliche Farben? Warum sind die Flecken bei den Individuen unterschiedlich groß? Wie sind die verschiedenen Farben der Individuen entstanden? Warum sehen die Männchen anders aus als die Weibchen?,"{""0"": ""Die Schüler:innen formulieren keine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt."", ""1"": ""Die Schüler:innen formulieren eine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt mit Bezug aufVariation zwischen Individuen oder Geschlechtern"", ""2"": ""Die Schüler:innen formulieren mindestens zwei wissenschaftliche Fragen zur Färbung und Musterung der Guppys genannt mit Bezug auf Variation zwischen Individuen und Geschlechtern""}",2
19114_bio_2.4,19114,bio_2.4,"Aufgabe: Entwickle Hypothesen zur Ursache der Unterschiede zwischen Individuen / Variation innerhalb der Art. Greife dabei auf dein Vorwissen zum Thema Genetik aus der Sekundarstufe I zurück. (LK stellt Frage: ""Wie entsteht Variation in einer Population, wenn sich die Allelfrequenzen im Genpool nicht verändern?"") ","Ursache für Gemeinsamkeiten der Individuen : Ein Punkt wäre , dass Ursache für Unterschiede zwischen den Individuen : Eine Ursache könnte eine Isolation über längere Zeit einer Gruppe sein , in welcher es durch die Umwelt unterschiedliche Ausprägungen gab .
Ein weiterer Punkt wäre
",Ursache für Unterschiede zwischen den Individuen:Rekombination bei Meiose und Befruchtung führt auch bei konstantem Genpool zum Auftreten innerartlicher Variation durch neue Merkmalskombinationen. ,"{""0"": ""Die Schüler:innen nennen keine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben."", ""1"": ""Die Schüler:innen nennen eine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation."", ""2"": ""Die Schüler:innen nennen mindestens zwei wissenschaftlich korrekte Hypothesen/Vermutungen zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation.""}",0
222105_bio_2.4,222105,bio_2.4,"Aufgabe: Entwickle Hypothesen zur Ursache der Unterschiede zwischen Individuen / Variation innerhalb der Art. Greife dabei auf dein Vorwissen zum Thema Genetik aus der Sekundarstufe I zurück. (LK stellt Frage: ""Wie entsteht Variation in einer Population, wenn sich die Allelfrequenzen im Genpool nicht verändern?"") ","Ursache für Gemeinsamkeiten der Individuen : -An ihr Umfeld angepasst-Schutz vor Feinden-gleiche Vorfahren-gleiche Gene Ursache für Unterschiede zwischen den Individuen : -Mutationen-verschiedene genotypen
",Ursache für Unterschiede zwischen den Individuen:Rekombination bei Meiose und Befruchtung führt auch bei konstantem Genpool zum Auftreten innerartlicher Variation durch neue Merkmalskombinationen. ,"{""0"": ""Die Schüler:innen nennen keine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben."", ""1"": ""Die Schüler:innen nennen eine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation."", ""2"": ""Die Schüler:innen nennen mindestens zwei wissenschaftlich korrekte Hypothesen/Vermutungen zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation.""}",1
232101_bio_2.6,232101,bio_2.6,Aufgaben: Reflektiere mit einem Partner über die Grenzen und Vereinfachungen des Modells im Vergleich zur Realität und notiert eure Ergebnisse.,"Zum einen muss man sich im Klaren sein , dass der ganze Vorgang zufällig geschieht .
Gleichzeitig sehenswert Merkmale immer unterschiedlich aus .
Besonders dann , wenn zwei Merkmale verschmelzt werdenund so immer unterschiedlich aussehen .
","Die Anzahl der Chromosomen (nur ein homologes Paar) und der Gene und die Größe der Chromosomen stellen eine Vereinfachung der Realität dar, bestimmte Formen der Rekombination können dadurch nicht abgebildet werden. Außerdem kann das Modell nur die Entstehung von Vielfalt durch Rekombination und Crossing-Over erklären, aber nicht die Entstehung von Variation z.B. durch neue, mutierte Allele.","{""0"": ""Die Beschreibung der Grenzen des Modells enthält keinen Bezug auf strukturelle oder prozedurale genetische Aspekte."", ""1"": ""Die Beschreibung der Grenzen des Modells bezieht sich nur auf strukturelle genetische Aspekte (Gene, Allele, Chromosomen)oder  bezieht sich nur auf prozedurale genetische Aspekte des Modells  (z.B. Rekombination/CO, Polygenie, Genkopplung)und nennt zumindest eine korrekte Vereinfachung des Modells (s.o.)"", ""2"": ""Die Beschreibung der Grenzen des Modells bezieht sich zumindest auf strukturelle genetische Aspekte (Gene, Allele, Chromosomen)und  bezieht sich auf prozedurale genetische Aspekte des Modells  (z.B. Rekombination/CO, Polygenie, Genkopplung)und nennt zumindest eine korrekte Vereinfachung des Modells (s.o.)""}",1
6106_bio_5.10,6106,bio_5.10,"Aufgaben: Öffne das Material für deine Gruppe! Schaue dir nun auf der ersten Seite die beiden Diagramme unter ""Versuchsbeobachtung"" an. Schreibe deine Beobachtungen auf. Fällt dir etwas auf? Wähle auf der zweiten Seite des Materials die Guppys aus, die zu Endlers Beobachtung nach 20 Monaten passen, und ordne sie den entsprechenden Becken zu. Notiere deine Zuordnungen (Nummer)! Was fällt dir hier auf?","Bei feinem Kies Nummer 4

Größere und mehr Flecken sind bei vorhandenen Fressfeinden im Selektionsnachteil , falls der Kies fein ist .
","Gruppe feiner Kies:  • Mit Buntbarschen (Fressfeind): Verringerung der Fleckenzahl und -größe über die Zeit: Kleinere Flecken bewirken eine bessere Tarnung auf dem feinen Untergrund. Der Barsch wirkt als Selektionsdruck auf die Guppys (natürliche Selektion). • Ohne Buntbarsche: Anstieg der Fleckenzahl und –größe über die Zeit: Offenbar wirkt hier ein anderer Selektionsdruck, der für auffälligere Färbung und Muster sorgt (sexuelle Selektion). • Nach 20 Monaten ohne Barsch sind die größten Flecken zu sehen, die am auffälligsten sind. Mit Barsch die kleinsten, die dem Untergrund am ähnlichsten sind. • Ohne Buntbarsche: Nummer 2; Mit Buntbarschen: Nummer 4 (ignorieren) Gruppe grober Kies:  • Mit Buntbarschen (Fressfeind): Anstieg der Fleckengröße über die Zeit; Verrin-gerung der Fleckenzahl: Größere Flecken bewirken eine bessere Tarnung auf dem groben Untergrund. Der Barsch wirkt als Selektionsdruck auf die Guppys (natürliche Selektion). • Ohne Buntbarsche: Anstieg der Fleckenzahl über die Zeit, Verringerung der Fleckengröße: Offenbar wirkt hier ein anderer Selektionsdruck, der für auffälligere Färbung und Muster sorgt (sexuelle Selektion). • Nach 20 Monaten ohne Barsch sind die kleinsten Flecken zu sehen sind, die am auffälligsten sind. Mit Barsch die größten, die dem Untergrund am ähnlichsten sind. • Ohne Buntbarsche: Nummer 3; Mit Buntbarschen: Nummer 1 (ignorieren)","{""0"": ""Die SuS beschreiben die Daten aus beiden Becken nicht vollständig korrekt und geben keine korrekte Interpretation der Daten."", ""1"": ""Die SuS beschreiben korrekt wie sich die Flecken in dem Becken ohne Buntbarsche entwickeln und wie sich die Flecken in dem Becken mit Buntbarsche entwickeln."", ""2"": ""Die SuS beschreiben korrekt wie sich die Flecken in dem Becken ohne Buntbarsche entwickeln und wie sich die Flecken in dem Becken mit Buntbarsche entwickeln. und  nennen entweder die bessere Tarnung vor dem Untergrund im Becken mit Barschen (nat. Selektion) oder  die bevorzugte Wahl von Partnern mit auffäligem Muster im Becken ohne Barsche (sex. Selektion)  als Grund für die Entwicklung.""}",0
16117_bio_5.3,16117,bio_5.3,Aufgabe: Kannst du aus dem obigen Text eine oder mehrere konkrete Forschungsfragen ableiten? Trage sie hier in das Textfeld ein.,"Welcher Zusammenhang lässt sich zwischen der Färbung der Guppys und dem Kies in ihrem Lebensraum erklären ?
",Wie hängt die Fleckengröße der Männchen mit dem Untergrund zusammen?  Wie hängt die Fleckenanzahl der Männchen mit dem Untergrund zusammen?  Wie hängt die Fleckengröße der Männchen mit dem Vorhandensein von Räubern zusammen?  Wie hängt die Fleckenanzahl der Männchen mit dem Vorhandensein von Räubern zusammen? ...,"{""0"": ""Die Schüler:innen formulieren keine konkrete wissenschaftliche Forschungsfrage mit Bezug auf das Material."", ""1"": ""Die Schüler:innen formulieren eine  konkrete wissenschaftliche Forschungsfrage mit Bezug auf Variation zwischen Individuen/Lebensräumen oder Geschlechtern."", ""2"": ""Die Schüler:innen formulieren mindestens zwei konkrete wissenschaftliche Forschungsfragen mit Bezug mit Bezug auf Variation zwischen Individuen/Lebensräumen und Geschlechtern.""}",1
6101_bio_5.8,6101,bio_5.8,"Aufgaben: Plant in Partnerarbeit ein Experiment, um den Einfluss der Buntbarsche auf die Entwicklung der Guppys in einem Fluss mit einem Flussbett aus feinem oder grobem Kies zu untersuchen. Beschreibt in eigenen Worten eure Planung des Experiments. Folgendes Material steht euch zur Verfügung: 2 Becken mit feinem oder grobem Kies am Boden viele verschiedene Guppys (sowohl Männchen als auch Weibchen) Buntbarsche","Grober Kies:In einem Becken mit groben ist das überleben leichter
",In einem Tropenhaus werden zwei große Becken aufgebaut. Der Boden wird mit feinem oder grobem Kies (je nach Gruppe!) bedeckt. In beiden Becken werden nun viele verschiedene Guppymännchen und Guppyweibchen ausgesetzt. In den ersten 6 Monaten bleiben die Guppys unter sich und bekommen genügend Zeit sich einzuleben und zu vermehren. Nun werden in einem Becken Buntbarsche eingesetzt. Buntbarsche sind typische Fressfeinde der Guppys. In regelmäßigen Abständen werden die Guppys beider Becken nun hinsichtlich der Fleckenanzahl und der Fleckengröße miteinander verglichen. ,"{""0"": ""Das geplante Experiment eignet sich nicht zur Überprüfung der Hypothese zum Zusammenhang zwischen den Variablen."", ""1"": ""Das geplante Experiment variiert die unabhängige Variable (Jäger/Barsch) und/oder misst nach einem sinnvollen Zeitraum (in Hinblick auf den gewählten Aufbau) die abhängige Variable (Anzahl überlebender Guppys [untersch. Überlebenserfolg] oder die Anzahl der Guppys mit bestimmten Merkmalen  [untersch. Überlebens- oder Fortpflanzungserfolg] und /oder variiert keine anderen Variablen (z.B. Untergrund, Anzahl Guppys, Fressen, Temperatur o.ä.)"", ""2"": ""Das geplante Experiment variiert die unabhängige Variable (Jäger/Barsch) und misst nach einem sinnvollen Zeitraum (in Hinblick auf den gewählten Aufbau) die abhängige Variable (Anzahl überlebender Guppys [untersch. Überlebenserfolg] oder die Anzahl der Guppys mit bestimmten Merkmalen  [untersch. Überlebens- oder Fortpflanzungserfolg] und variiert keine anderen Variablen (z.B. Untergrund, Anzahl Guppys, Fressen, Temperatur o.ä.)""}",0
21108_bio_5.3,21108,bio_5.3,Aufgabe: Kannst du aus dem obigen Text eine oder mehrere konkrete Forschungsfragen ableiten? Trage sie hier in das Textfeld ein.,"Hat die Umwelt der Guppy’s ( Lebensraum , Fressfeinde ) einen Zusammenhang mit den sich von einander unterschiedenen Auffälligkeiten der Bemusterung der Männchen zu tun ?
",Wie hängt die Fleckengröße der Männchen mit dem Untergrund zusammen?  Wie hängt die Fleckenanzahl der Männchen mit dem Untergrund zusammen?  Wie hängt die Fleckengröße der Männchen mit dem Vorhandensein von Räubern zusammen?  Wie hängt die Fleckenanzahl der Männchen mit dem Vorhandensein von Räubern zusammen? ...,"{""0"": ""Die Schüler:innen formulieren keine konkrete wissenschaftliche Forschungsfrage mit Bezug auf das Material."", ""1"": ""Die Schüler:innen formulieren eine  konkrete wissenschaftliche Forschungsfrage mit Bezug auf Variation zwischen Individuen/Lebensräumen oder Geschlechtern."", ""2"": ""Die Schüler:innen formulieren mindestens zwei konkrete wissenschaftliche Forschungsfragen mit Bezug mit Bezug auf Variation zwischen Individuen/Lebensräumen und Geschlechtern.""}",1
21102_bio_5.10,21102,bio_5.10,"Aufgaben: Öffne das Material für deine Gruppe! Schaue dir nun auf der ersten Seite die beiden Diagramme unter ""Versuchsbeobachtung"" an. Schreibe deine Beobachtungen auf. Fällt dir etwas auf? Wähle auf der zweiten Seite des Materials die Guppys aus, die zu Endlers Beobachtung nach 20 Monaten passen, und ordne sie den entsprechenden Becken zu. Notiere deine Zuordnungen (Nummer)! Was fällt dir hier auf?","Beobachtung Nach 20 Monaten haben die Guppys die ohne Buntbarsche gelebt haben überlebt .
Durch viele kleine flecken , haben sie überlebt .
Wenn es keine Fressfeinde gibt ist die Selection bedingt durch sexuelle Aktivität , da sie sich vom Untergrund abheben müssen .
Nach ebenfalls 20 Monaten haben die Guppys die mit Buntbarschen gelebt haben , wenige dafür aber größere flecken .
Das zusammenleben mit den Buntbarschen lässt die Selektion der Guppys die mit den größeren Flecken ( die die sich besser im groben Kies tarnen lassen ) höhere Überlebenschancen haben .

Grober Kies ohne Buntbarsch : Nummer 3Grober Kies mit Buntbarsch : Nummer 1 vielleicht 2
","Gruppe feiner Kies:  • Mit Buntbarschen (Fressfeind): Verringerung der Fleckenzahl und -größe über die Zeit: Kleinere Flecken bewirken eine bessere Tarnung auf dem feinen Untergrund. Der Barsch wirkt als Selektionsdruck auf die Guppys (natürliche Selektion). • Ohne Buntbarsche: Anstieg der Fleckenzahl und –größe über die Zeit: Offenbar wirkt hier ein anderer Selektionsdruck, der für auffälligere Färbung und Muster sorgt (sexuelle Selektion). • Nach 20 Monaten ohne Barsch sind die größten Flecken zu sehen, die am auffälligsten sind. Mit Barsch die kleinsten, die dem Untergrund am ähnlichsten sind. • Ohne Buntbarsche: Nummer 2; Mit Buntbarschen: Nummer 4 (ignorieren) Gruppe grober Kies:  • Mit Buntbarschen (Fressfeind): Anstieg der Fleckengröße über die Zeit; Verrin-gerung der Fleckenzahl: Größere Flecken bewirken eine bessere Tarnung auf dem groben Untergrund. Der Barsch wirkt als Selektionsdruck auf die Guppys (natürliche Selektion). • Ohne Buntbarsche: Anstieg der Fleckenzahl über die Zeit, Verringerung der Fleckengröße: Offenbar wirkt hier ein anderer Selektionsdruck, der für auffälligere Färbung und Muster sorgt (sexuelle Selektion). • Nach 20 Monaten ohne Barsch sind die kleinsten Flecken zu sehen sind, die am auffälligsten sind. Mit Barsch die größten, die dem Untergrund am ähnlichsten sind. • Ohne Buntbarsche: Nummer 3; Mit Buntbarschen: Nummer 1 (ignorieren)","{""0"": ""Die SuS beschreiben die Daten aus beiden Becken nicht vollständig korrekt und geben keine korrekte Interpretation der Daten."", ""1"": ""Die SuS beschreiben korrekt wie sich die Flecken in dem Becken ohne Buntbarsche entwickeln und wie sich die Flecken in dem Becken mit Buntbarsche entwickeln."", ""2"": ""Die SuS beschreiben korrekt wie sich die Flecken in dem Becken ohne Buntbarsche entwickeln und wie sich die Flecken in dem Becken mit Buntbarsche entwickeln. und  nennen entweder die bessere Tarnung vor dem Untergrund im Becken mit Barschen (nat. Selektion) oder  die bevorzugte Wahl von Partnern mit auffäligem Muster im Becken ohne Barsche (sex. Selektion)  als Grund für die Entwicklung.""}",2
2111_bio_5.10,2111,bio_5.10,"Aufgaben: Öffne das Material für deine Gruppe! Schaue dir nun auf der ersten Seite die beiden Diagramme unter ""Versuchsbeobachtung"" an. Schreibe deine Beobachtungen auf. Fällt dir etwas auf? Wähle auf der zweiten Seite des Materials die Guppys aus, die zu Endlers Beobachtung nach 20 Monaten passen, und ordne sie den entsprechenden Becken zu. Notiere deine Zuordnungen (Nummer)! Was fällt dir hier auf?","In dem Becken ohne Barsche ist die Anzahl der Flecken gestiegen , die Flecken wurden jedoch kleiner .
Im Becken mit den Barschen die die Anzahl der Flecken gesunken und die Flecken wurden größer .

Becken ohne Barsche : 3Becken mit Barschen : 1
","Gruppe feiner Kies:  • Mit Buntbarschen (Fressfeind): Verringerung der Fleckenzahl und -größe über die Zeit: Kleinere Flecken bewirken eine bessere Tarnung auf dem feinen Untergrund. Der Barsch wirkt als Selektionsdruck auf die Guppys (natürliche Selektion). • Ohne Buntbarsche: Anstieg der Fleckenzahl und –größe über die Zeit: Offenbar wirkt hier ein anderer Selektionsdruck, der für auffälligere Färbung und Muster sorgt (sexuelle Selektion). • Nach 20 Monaten ohne Barsch sind die größten Flecken zu sehen, die am auffälligsten sind. Mit Barsch die kleinsten, die dem Untergrund am ähnlichsten sind. • Ohne Buntbarsche: Nummer 2; Mit Buntbarschen: Nummer 4 (ignorieren) Gruppe grober Kies:  • Mit Buntbarschen (Fressfeind): Anstieg der Fleckengröße über die Zeit; Verrin-gerung der Fleckenzahl: Größere Flecken bewirken eine bessere Tarnung auf dem groben Untergrund. Der Barsch wirkt als Selektionsdruck auf die Guppys (natürliche Selektion). • Ohne Buntbarsche: Anstieg der Fleckenzahl über die Zeit, Verringerung der Fleckengröße: Offenbar wirkt hier ein anderer Selektionsdruck, der für auffälligere Färbung und Muster sorgt (sexuelle Selektion). • Nach 20 Monaten ohne Barsch sind die kleinsten Flecken zu sehen sind, die am auffälligsten sind. Mit Barsch die größten, die dem Untergrund am ähnlichsten sind. • Ohne Buntbarsche: Nummer 3; Mit Buntbarschen: Nummer 1 (ignorieren)","{""0"": ""Die SuS beschreiben die Daten aus beiden Becken nicht vollständig korrekt und geben keine korrekte Interpretation der Daten."", ""1"": ""Die SuS beschreiben korrekt wie sich die Flecken in dem Becken ohne Buntbarsche entwickeln und wie sich die Flecken in dem Becken mit Buntbarsche entwickeln."", ""2"": ""Die SuS beschreiben korrekt wie sich die Flecken in dem Becken ohne Buntbarsche entwickeln und wie sich die Flecken in dem Becken mit Buntbarsche entwickeln. und  nennen entweder die bessere Tarnung vor dem Untergrund im Becken mit Barschen (nat. Selektion) oder  die bevorzugte Wahl von Partnern mit auffäligem Muster im Becken ohne Barsche (sex. Selektion)  als Grund für die Entwicklung.""}",1
22120_bio_4.3,22120,bio_4.3,"Aufgaben: Welche wissenschaftlichen Fragen fallen dir zur Färbung und Musterung der Guppys ein? Trage Sie hier ein. Tipp: Wissenschaftliche Fragen sollten überprüfbar sein, beispielsweise durch Experimente.","Wieso unterscheiden sich die Flossen der männlichen Guppys untereinander ?
Durch welche Faktoren wird die Variabilität beeinflusst ?
",Warum sind die Männchen bunter als die Weibchen? Warum haben die Individuen unterschiedliche Farben? Warum sind die Flecken bei den Individuen unterschiedlich groß? Wie sind die verschiedenen Farben der Individuen entstanden? Warum sehen die Männchen anders aus als die Weibchen?,"{""0"": ""Die Schüler:innen formulieren keine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt."", ""1"": ""Die Schüler:innen formulieren eine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt mit Bezug aufVariation zwischen Individuen oder Geschlechtern"", ""2"": ""Die Schüler:innen formulieren mindestens zwei wissenschaftliche Fragen zur Färbung und Musterung der Guppys genannt mit Bezug auf Variation zwischen Individuen und Geschlechtern""}",1
16120_bio_5.3,16120,bio_5.3,Aufgabe: Kannst du aus dem obigen Text eine oder mehrere konkrete Forschungsfragen ableiten? Trage sie hier in das Textfeld ein.,"Wie können Guppys in verschiedenen Lebensbereichen zurechtkommen ?
",Wie hängt die Fleckengröße der Männchen mit dem Untergrund zusammen?  Wie hängt die Fleckenanzahl der Männchen mit dem Untergrund zusammen?  Wie hängt die Fleckengröße der Männchen mit dem Vorhandensein von Räubern zusammen?  Wie hängt die Fleckenanzahl der Männchen mit dem Vorhandensein von Räubern zusammen? ...,"{""0"": ""Die Schüler:innen formulieren keine konkrete wissenschaftliche Forschungsfrage mit Bezug auf das Material."", ""1"": ""Die Schüler:innen formulieren eine  konkrete wissenschaftliche Forschungsfrage mit Bezug auf Variation zwischen Individuen/Lebensräumen oder Geschlechtern."", ""2"": ""Die Schüler:innen formulieren mindestens zwei konkrete wissenschaftliche Forschungsfragen mit Bezug mit Bezug auf Variation zwischen Individuen/Lebensräumen und Geschlechtern.""}",0
