id,student_id,question_id,question,answer,sample_solution,rubric,level
2103_bio_3.3,2103,bio_3.3,"Aufgabe: Schau dir deine Hypothesen noch einmal an. Entscheide dich nun, sie anzunehmen oder zu verwerfen. Schreibe auf Grundlage einer deiner Hypothesen (oder einer neuen Vermutung) eine Erklärung für die innerartlichen Variation bei Stadttauben. Benutze dazu das CER-Schema! Tipp: Deine Hypothese oder Vermutung ist schon dein Claim!","Claim : Tauben mit den gleichen Erzeugern sehen trotzdem Unterschiedlich ausE : Beim Crossing Over werden immer verschiedene Alleen getauscht .
R : Da es viele verschiedene Informationen zum austauschen gibt , entstehen trotz selber Ausgangsgene immer anders aussehende Tauben .
",Wie entsteht innerartliche Variation bei Stadttauben? C: Rekombination verursacht phänotypische Variation. E: Auch bei konstantem Genpool treten durch die Kombination von Gameten bei der Befruchtung neue Allelkombinationen auf. R: Durch die bei der Rekombination entstandenen neuen Allelkombinationen kommt auch bei konstantem Genpool zur Ausprägung neuer Merkmalskombinationen (phänotypische innerartliche Variation).,"{""0"": ""Die Erklärung  beschreibt das Vorhandensein  phänotypischer Variation ohne weitere (korrekte) Erklärung."", ""1"": ""Die Erklärung beschreibt das Vorhandensein  phänotypischer Variation und erklärt die Entstehung von phänotypischer Variation  durch Rekombination/Crossing-over. (eins von beidem reicht) oder erklärt das Auftreten phänotypischer Variation durch das Auftreten von genotypischer Variation "", ""2"": ""Die Erklärung beschreibt das Vorhandensein  phänotypischer Variation und erklärt die Entstehung von phänotypischer Variation  durch Rekombination/Crossing-over. (eins von beidem reicht) und erklärt das Auftreten phänotypischer Variation durch das Auftreten von genotypischer Variation""}",1
21121_bio_3.3,21121,bio_3.3,"Aufgabe: Schau dir deine Hypothesen noch einmal an. Entscheide dich nun, sie anzunehmen oder zu verwerfen. Schreibe auf Grundlage einer deiner Hypothesen (oder einer neuen Vermutung) eine Erklärung für die innerartlichen Variation bei Stadttauben. Benutze dazu das CER-Schema! Tipp: Deine Hypothese oder Vermutung ist schon dein Claim!","C : Merkmale sind bei jeder Taube unterschiedlich ausprägt .
E : Jede Taube hat eine unterschiedliche genetische .
Ausstattung .
R : Die Mutation spielt hierbei eine große Rolle , da es zu Veränderungen der Gene kommen kann , welche zu unterschiedlichen Erscheinungen der Taube führen .
",Wie entsteht innerartliche Variation bei Stadttauben? C: Rekombination verursacht phänotypische Variation. E: Auch bei konstantem Genpool treten durch die Kombination von Gameten bei der Befruchtung neue Allelkombinationen auf. R: Durch die bei der Rekombination entstandenen neuen Allelkombinationen kommt auch bei konstantem Genpool zur Ausprägung neuer Merkmalskombinationen (phänotypische innerartliche Variation).,"{""0"": ""Die Erklärung  beschreibt das Vorhandensein  phänotypischer Variation ohne weitere (korrekte) Erklärung."", ""1"": ""Die Erklärung beschreibt das Vorhandensein  phänotypischer Variation und erklärt die Entstehung von phänotypischer Variation  durch Rekombination/Crossing-over. (eins von beidem reicht) oder erklärt das Auftreten phänotypischer Variation durch das Auftreten von genotypischer Variation "", ""2"": ""Die Erklärung beschreibt das Vorhandensein  phänotypischer Variation und erklärt die Entstehung von phänotypischer Variation  durch Rekombination/Crossing-over. (eins von beidem reicht) und erklärt das Auftreten phänotypischer Variation durch das Auftreten von genotypischer Variation""}",1
19126_bio_7.4,19126,bio_7.4,Aufgabe: Welchen evolutiven Prozess verursacht Habitatfragmentierung in Baumbeständen? Schreibe eine Erklärung nach dem CER-Schema! ,"C : Der Flaschenhalseffekt hat bei den Baumbeständen eine Habitatfragmentierung verursacht .
E : Es gab eine Naturkatastrophe , die dafür gesorgt hat , dass viele Bäume abgestorben sind .
R : Diese Katastrophe fand allerdings überwiegend im Osten und Süden Norwegens statt .
",C: Habitatfragmentierung verursacht einen Gründereffekt in Waldbäumen. E: Beim Gründereffekt werden Populationen voneinander getrennt (ISOLATION). In diesen sind weniger verschiedene Allele vorhanden (VERRINGERTE VARIABILITÄT). R: Durch zufällige (ZUFALL) ISOLATION von kleinen Teilen von Populationen (GRÜNDEREFFEKT) kann es zu neuen Populationen mit weniger verschiedenen Allelen/Genen (VERRINGERTE VARIABILITÄT) und daher abweichenden Merkmals- / Allelfrequenzen kommen (VERÄNDERTE MERKMALS- bzw. ALLELFREQUENZ).,"{""0"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt ohne weitere (korrekte) Erklärung."", ""1"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt und  begründet dies mit der Isolation von Teilpopulationen oder beschreibt verringerte Variablität oder veränderte Merkmalsfrequenzen oder veränderte Allelfrequenzen in den Teilpopulationen  "", ""2"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt und  begründet dies mit der Isolation von Teilpopulationen und beschreibt verringerte Variablität oder veränderte Merkmalsfrequenzen oder veränderte Allelfrequenzen in den Teilpopulationen ""}",0
20104_bio_2.2,20104,bio_2.2,Aufgabe: Sammle zusammen mit einem Partner äußere Merkmale der Stadttauben und unterscheide diese in Gemeinsamkeiten und Unterschiede zwischen den Individuen. Nutze dazu die vorgegebene Tabelle.Beispiele:    Alle Tauben haben zwei Augen (Gemeinsamkeit).    Eine der Tauben hat einen besonders großen Kopf (Unterschied).,"Merkmale der Stadttauben Unterschiede Gemeinsamkeiten Äußere Merkmale Körperbau Größe Anatomie
","Unterschiede: Gefiederfarbe, Musterung der Flügel, Musterung am KopfGemeinsamkeiten: Flügel, Körperform, Schnabelform, Gefieder, Augen, Schnabel","{""0"": ""Jeweils weniger als zwei korrekte und relevante Gemeinsamkeiten oder Unterschiede werden genannt."", ""1"": ""Mindestens zwei korrekte und relevante Gemeinsamkeiten oder mindestens zwei korrekte Unterschiede werden genannt."", ""2"": ""Jeweils mindestens zwei korrekte und relevante Gemeinsamkeiten und Unterschiede werden genannt.""}",1
232116_bio_7.4,232116,bio_7.4,Aufgabe: Welchen evolutiven Prozess verursacht Habitatfragmentierung in Baumbeständen? Schreibe eine Erklärung nach dem CER-Schema! ,"Claim : Die Habbitatsfragmierung hat einen Einfluss auf die Baumbestände Evidence : Abbildung die Veränderung der Baumbetände in Norwegen im Zentrum von 1900 - 1998 zeigt .
Reasoning : Durch den Flaschenhalseffekt ( in diesem Fall durch Menschen verursacht ) , wird der Bestand des Waldes in kleine , weniger vorhandene Habitate aufgeteilt
",C: Habitatfragmentierung verursacht einen Gründereffekt in Waldbäumen. E: Beim Gründereffekt werden Populationen voneinander getrennt (ISOLATION). In diesen sind weniger verschiedene Allele vorhanden (VERRINGERTE VARIABILITÄT). R: Durch zufällige (ZUFALL) ISOLATION von kleinen Teilen von Populationen (GRÜNDEREFFEKT) kann es zu neuen Populationen mit weniger verschiedenen Allelen/Genen (VERRINGERTE VARIABILITÄT) und daher abweichenden Merkmals- / Allelfrequenzen kommen (VERÄNDERTE MERKMALS- bzw. ALLELFREQUENZ).,"{""0"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt ohne weitere (korrekte) Erklärung."", ""1"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt und  begründet dies mit der Isolation von Teilpopulationen oder beschreibt verringerte Variablität oder veränderte Merkmalsfrequenzen oder veränderte Allelfrequenzen in den Teilpopulationen  "", ""2"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt und  begründet dies mit der Isolation von Teilpopulationen und beschreibt verringerte Variablität oder veränderte Merkmalsfrequenzen oder veränderte Allelfrequenzen in den Teilpopulationen ""}",0
232107_bio_4.3,232107,bio_4.3,"Aufgaben: Welche wissenschaftlichen Fragen fallen dir zur Färbung und Musterung der Guppys ein? Trage Sie hier ein. Tipp: Wissenschaftliche Fragen sollten überprüfbar sein, beispielsweise durch Experimente.","Inwiefern gelten Vererbungsgesetze nach den mendischen Vorstellungen ?
Gibt es geschlechtsspezifische Änderungen bezüglich des phänotypischen Auftretens ?
",Warum sind die Männchen bunter als die Weibchen? Warum haben die Individuen unterschiedliche Farben? Warum sind die Flecken bei den Individuen unterschiedlich groß? Wie sind die verschiedenen Farben der Individuen entstanden? Warum sehen die Männchen anders aus als die Weibchen?,"{""0"": ""Die Schüler:innen formulieren keine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt."", ""1"": ""Die Schüler:innen formulieren eine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt mit Bezug aufVariation zwischen Individuen oder Geschlechtern"", ""2"": ""Die Schüler:innen formulieren mindestens zwei wissenschaftliche Fragen zur Färbung und Musterung der Guppys genannt mit Bezug auf Variation zwischen Individuen und Geschlechtern""}",1
232115_bio_5.5,232115,bio_5.5,"Aufgabe: Formuliere nun eine oder mehrere Hypothesen zu euren gemeinsamen Fragen. Erinnere dich, was du bisher schon zur Evolutionsbiologie weißt!","Passen sich die gubbys ans flussbett an um eine ideal tarnung zu haben ?
","Die Flecken werden auf dem groben Untergrund mit Barschen größer, weil die Guppys dann besser an den Untergrund angepasst und schlechter sichtbar sind . Die Flecken werden auf dem feinen Untergrund mit Barschen kleiner, weil die Guppys dann besser an den Untergrund angepasst und schlechter sichtbar sind. Die Fleckenzahl sinkt auf dem groben Untergrund mit Barschen, weil die Guppys dann besser an den Untergrund angepasst und schlechter sichtbar sind. Die Fleckenzahl sinkt auf dem feinen Untergrund mit Barschen, weil die Guppys dann besser an den Untergrund angepasst und schlechter sichtbar sind. Ohne Barsch werden die Flecken auffälliger (größer auf feinem Kies, kleiner auf grobem Kies; Fleckenanzahl steigt auf beiden Untergründen), da auffällige Männchen bei der Paarung von den Weibchen bevorzugt werden.  (Hinweis: Nicht zu erwarten wenn sexuelle Selektion nicht im Vorfeld bekannt ist!)","{""0"": ""Die Schüler:innen formulieren keine konkrete Hypothese mit Bezug auf das Material."", ""1"": ""Die Schüler:innen formulieren eine  konkrete Hypothese mit Bezug mit Bezug auf Variation zwischen Individuen/Lebensräumen oder Geschlechtern."", ""2"": ""Die Schüler:innen formulieren mindestens zwei konkrete Hypothesen mit Bezug mit Bezug auf Variation zwischen Individuen/Lebensräumen und Geschlechtern.""}",1
2105_bio_4.3,2105,bio_4.3,"Aufgaben: Welche wissenschaftlichen Fragen fallen dir zur Färbung und Musterung der Guppys ein? Trage Sie hier ein. Tipp: Wissenschaftliche Fragen sollten überprüfbar sein, beispielsweise durch Experimente.","weibchen sind größer Männchen sind farbiger , bunter Männchen haben Variationen der Flossenform Weibchen haben einen runden Bauch Weibchen sind gleich grau gefärbt Männchen haben versetzte Flossenpositionen Mänchen haben Unterschiede im Punktemuster
",Warum sind die Männchen bunter als die Weibchen? Warum haben die Individuen unterschiedliche Farben? Warum sind die Flecken bei den Individuen unterschiedlich groß? Wie sind die verschiedenen Farben der Individuen entstanden? Warum sehen die Männchen anders aus als die Weibchen?,"{""0"": ""Die Schüler:innen formulieren keine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt."", ""1"": ""Die Schüler:innen formulieren eine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt mit Bezug aufVariation zwischen Individuen oder Geschlechtern"", ""2"": ""Die Schüler:innen formulieren mindestens zwei wissenschaftliche Fragen zur Färbung und Musterung der Guppys genannt mit Bezug auf Variation zwischen Individuen und Geschlechtern""}",0
7107_bio_5.10,7107,bio_5.10,"Aufgaben: Öffne das Material für deine Gruppe! Schaue dir nun auf der ersten Seite die beiden Diagramme unter ""Versuchsbeobachtung"" an. Schreibe deine Beobachtungen auf. Fällt dir etwas auf? Wähle auf der zweiten Seite des Materials die Guppys aus, die zu Endlers Beobachtung nach 20 Monaten passen, und ordne sie den entsprechenden Becken zu. Notiere deine Zuordnungen (Nummer)! Was fällt dir hier auf?","ohne Buntbarsche / grober Kies : 3Buntbarsche / grober Kies : 1

Während die Fleckenanzahl der Guppys mit dem Alter immer mehr zunimmt , wird die Fleckengröße immer geringer bei grobem Kies .
","Gruppe feiner Kies:  • Mit Buntbarschen (Fressfeind): Verringerung der Fleckenzahl und -größe über die Zeit: Kleinere Flecken bewirken eine bessere Tarnung auf dem feinen Untergrund. Der Barsch wirkt als Selektionsdruck auf die Guppys (natürliche Selektion). • Ohne Buntbarsche: Anstieg der Fleckenzahl und –größe über die Zeit: Offenbar wirkt hier ein anderer Selektionsdruck, der für auffälligere Färbung und Muster sorgt (sexuelle Selektion). • Nach 20 Monaten ohne Barsch sind die größten Flecken zu sehen, die am auffälligsten sind. Mit Barsch die kleinsten, die dem Untergrund am ähnlichsten sind. • Ohne Buntbarsche: Nummer 2; Mit Buntbarschen: Nummer 4 (ignorieren) Gruppe grober Kies:  • Mit Buntbarschen (Fressfeind): Anstieg der Fleckengröße über die Zeit; Verrin-gerung der Fleckenzahl: Größere Flecken bewirken eine bessere Tarnung auf dem groben Untergrund. Der Barsch wirkt als Selektionsdruck auf die Guppys (natürliche Selektion). • Ohne Buntbarsche: Anstieg der Fleckenzahl über die Zeit, Verringerung der Fleckengröße: Offenbar wirkt hier ein anderer Selektionsdruck, der für auffälligere Färbung und Muster sorgt (sexuelle Selektion). • Nach 20 Monaten ohne Barsch sind die kleinsten Flecken zu sehen sind, die am auffälligsten sind. Mit Barsch die größten, die dem Untergrund am ähnlichsten sind. • Ohne Buntbarsche: Nummer 3; Mit Buntbarschen: Nummer 1 (ignorieren)","{""0"": ""Die SuS beschreiben die Daten aus beiden Becken nicht vollständig korrekt und geben keine korrekte Interpretation der Daten."", ""1"": ""Die SuS beschreiben korrekt wie sich die Flecken in dem Becken ohne Buntbarsche entwickeln und wie sich die Flecken in dem Becken mit Buntbarsche entwickeln."", ""2"": ""Die SuS beschreiben korrekt wie sich die Flecken in dem Becken ohne Buntbarsche entwickeln und wie sich die Flecken in dem Becken mit Buntbarsche entwickeln. und  nennen entweder die bessere Tarnung vor dem Untergrund im Becken mit Barschen (nat. Selektion) oder  die bevorzugte Wahl von Partnern mit auffäligem Muster im Becken ohne Barsche (sex. Selektion)  als Grund für die Entwicklung.""}",0
2112_bio_4.3,2112,bio_4.3,"Aufgaben: Welche wissenschaftlichen Fragen fallen dir zur Färbung und Musterung der Guppys ein? Trage Sie hier ein. Tipp: Wissenschaftliche Fragen sollten überprüfbar sein, beispielsweise durch Experimente.","Für was sind die Muster und Färbungen nützlich ?
Können durch Farbe und Muster bestimmte Ränge unter den Guppys entstehen ?
Wie ist es dazu gekommen , dass diese Farben und Muster entstanden sind ?
",Warum sind die Männchen bunter als die Weibchen? Warum haben die Individuen unterschiedliche Farben? Warum sind die Flecken bei den Individuen unterschiedlich groß? Wie sind die verschiedenen Farben der Individuen entstanden? Warum sehen die Männchen anders aus als die Weibchen?,"{""0"": ""Die Schüler:innen formulieren keine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt."", ""1"": ""Die Schüler:innen formulieren eine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt mit Bezug aufVariation zwischen Individuen oder Geschlechtern"", ""2"": ""Die Schüler:innen formulieren mindestens zwei wissenschaftliche Fragen zur Färbung und Musterung der Guppys genannt mit Bezug auf Variation zwischen Individuen und Geschlechtern""}",1
19103_bio_6.3.1,19103,bio_6.3.1,"Aufgabe: Beantworte jeweils eine der wissenschaftlichen Fragen aus der ersten Stunde mit einer Erklärung, die auf dem Konzept der (1) Natürlichen Selektion (2) Sexuellen Selektion (3) Mutation beruht. Benutze dazu das CER-Schema! ","Warum haben sich die Farben geändert ?
Gibt es dadurch Vorteile ? c : es gibt vorteile durch eine andere farbgebung der guppyse : die guppys , die gut angepasst sind , überlebenr : durch ihre gute tarnung können die guppys , die angepasst sind , überleben und pflanzen sich so fort
","C: Unterschiedliche Merkmalsausprägungen auf unterschiedlichem Untergrund entstehen durch Nat. Selektion. E: Einige Guppys sind auf dem jeweiligen Untergrund besser sichtbar (VARIATION).  Wenn Barsche dabei sind, gibt es nach einigen Generationen gibt es mehr von den Guppys, die schlechter sichtbar sind (oder weniger von denen, die besser sichtbar sind) (VERÄNDERTE MERKMALSFREQUENZ). R: Die Guppys, die schlechter sichtbar sind (VARIATION), werden weniger häufig von den Barschen gefressen (UNTERSCH. ÜBERLEBENSCHANCEN) und können sich häufiger fortpflanzen (UNTERSCH. FORTPFLANZUNGSERFOLG). Sie können ihre Gene häufiger an die nächste Generation weitergeben (VERERBUNG), wodurch die schlechter sichtbaren Muster häufiger werden (VERÄNDERTE ALLELFREQUENZ).","{""0"": ""Die Erklärung  beschreibt das Vorhandensein  phänotypischer Variation  und/oder  das Auftreten verschiedener Merkmalsfrequenzen ohne weitere (korrekte) Erklärung."", ""1"": ""Die Erklärung beschreibt das Vorhandensein phänotypischer Variation und das Auftreten  verschiedener Merkmalsfrequenzen  und  beschreibt ein oder zwei der Konzepte [UNTERSCH. ÜBERLEBENSCHANCEN, UNTERSCH. FORTPFLANZUNGSERFOLG, VERERBUNG, VERÄNDERTE ALLELFREQUENZ, VERÄNDERTE MERKMALSFREQUENZ]."", ""2"": ""Die Erklärung beschreibt das Vorhandensein phänotypischer Variation und das Auftreten  verschiedener Merkmalsfrequenzen  und  beschreibt drei bis fünf der Konzepte [UNTERSCH. ÜBERLEBENSCHANCEN, UNTERSCH. FORTPFLANZUNGSERFOLG, VERERBUNG, VERÄNDERTE ALLELFREQUENZ, VERÄNDERTE MERKMALSFREQUENZ].""}",1
2102_bio_3.3,2102,bio_3.3,"Aufgabe: Schau dir deine Hypothesen noch einmal an. Entscheide dich nun, sie anzunehmen oder zu verwerfen. Schreibe auf Grundlage einer deiner Hypothesen (oder einer neuen Vermutung) eine Erklärung für die innerartlichen Variation bei Stadttauben. Benutze dazu das CER-Schema! Tipp: Deine Hypothese oder Vermutung ist schon dein Claim!","Tauben haben niemals den exakt selben Phänotypen .
CDer Genotyp der Taube kommt durch die Rekombination der Gentypen der Eltern zu Stande .
EDurch den Crossing-Over-Prozess kombinieren sich die Genotypen der Vorfahren zu einem neuen einzigartigen Genotyp der folgenden Generation .
Dieser Genotyp bestimmt die Eigentschaften des Phänotypen der Taube .
R
",Wie entsteht innerartliche Variation bei Stadttauben? C: Rekombination verursacht phänotypische Variation. E: Auch bei konstantem Genpool treten durch die Kombination von Gameten bei der Befruchtung neue Allelkombinationen auf. R: Durch die bei der Rekombination entstandenen neuen Allelkombinationen kommt auch bei konstantem Genpool zur Ausprägung neuer Merkmalskombinationen (phänotypische innerartliche Variation).,"{""0"": ""Die Erklärung  beschreibt das Vorhandensein  phänotypischer Variation ohne weitere (korrekte) Erklärung."", ""1"": ""Die Erklärung beschreibt das Vorhandensein  phänotypischer Variation und erklärt die Entstehung von phänotypischer Variation  durch Rekombination/Crossing-over. (eins von beidem reicht) oder erklärt das Auftreten phänotypischer Variation durch das Auftreten von genotypischer Variation "", ""2"": ""Die Erklärung beschreibt das Vorhandensein  phänotypischer Variation und erklärt die Entstehung von phänotypischer Variation  durch Rekombination/Crossing-over. (eins von beidem reicht) und erklärt das Auftreten phänotypischer Variation durch das Auftreten von genotypischer Variation""}",2
6115_bio_2.6,6115,bio_2.6,Aufgaben: Reflektiere mit einem Partner über die Grenzen und Vereinfachungen des Modells im Vergleich zur Realität und notiert eure Ergebnisse.,"Mutation werden nicht berücksichtigt .
Die Möglichkeiten des Geno- und Phänotyps sind begrenzt .
","Die Anzahl der Chromosomen (nur ein homologes Paar) und der Gene und die Größe der Chromosomen stellen eine Vereinfachung der Realität dar, bestimmte Formen der Rekombination können dadurch nicht abgebildet werden. Außerdem kann das Modell nur die Entstehung von Vielfalt durch Rekombination und Crossing-Over erklären, aber nicht die Entstehung von Variation z.B. durch neue, mutierte Allele.","{""0"": ""Die Beschreibung der Grenzen des Modells enthält keinen Bezug auf strukturelle oder prozedurale genetische Aspekte."", ""1"": ""Die Beschreibung der Grenzen des Modells bezieht sich nur auf strukturelle genetische Aspekte (Gene, Allele, Chromosomen)oder  bezieht sich nur auf prozedurale genetische Aspekte des Modells  (z.B. Rekombination/CO, Polygenie, Genkopplung)und nennt zumindest eine korrekte Vereinfachung des Modells (s.o.)"", ""2"": ""Die Beschreibung der Grenzen des Modells bezieht sich zumindest auf strukturelle genetische Aspekte (Gene, Allele, Chromosomen)und  bezieht sich auf prozedurale genetische Aspekte des Modells  (z.B. Rekombination/CO, Polygenie, Genkopplung)und nennt zumindest eine korrekte Vereinfachung des Modells (s.o.)""}",2
16117_bio_7.4,16117,bio_7.4,Aufgabe: Welchen evolutiven Prozess verursacht Habitatfragmentierung in Baumbeständen? Schreibe eine Erklärung nach dem CER-Schema! ,"C : Durch sich ändernde Umweltbedingungen gibt es Habitatfragmentierungen in Baumbeständen .
E : Durch den Klimawandel haben die Bäume in einigen Gebieten weniger Wasser zur Verfügung .
Bäume die in Regionen wachsen wo wenig Niederschlag fällt , sterben ab .
Die Bäume die in Niederschlagsreichen Bereichen wachsen bleiben bestehen .
R : Je nach Niederschlag sterben die Bäume in einigen Regionen ab bzw. überleben sie und es gibt eine Habitatfragmentierung .
",C: Habitatfragmentierung verursacht einen Gründereffekt in Waldbäumen. E: Beim Gründereffekt werden Populationen voneinander getrennt (ISOLATION). In diesen sind weniger verschiedene Allele vorhanden (VERRINGERTE VARIABILITÄT). R: Durch zufällige (ZUFALL) ISOLATION von kleinen Teilen von Populationen (GRÜNDEREFFEKT) kann es zu neuen Populationen mit weniger verschiedenen Allelen/Genen (VERRINGERTE VARIABILITÄT) und daher abweichenden Merkmals- / Allelfrequenzen kommen (VERÄNDERTE MERKMALS- bzw. ALLELFREQUENZ).,"{""0"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt ohne weitere (korrekte) Erklärung."", ""1"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt und  begründet dies mit der Isolation von Teilpopulationen oder beschreibt verringerte Variablität oder veränderte Merkmalsfrequenzen oder veränderte Allelfrequenzen in den Teilpopulationen  "", ""2"": ""Die Erklärung  benennt das Auftreten von Gendrift oder einen Gründereffekt und  begründet dies mit der Isolation von Teilpopulationen und beschreibt verringerte Variablität oder veränderte Merkmalsfrequenzen oder veränderte Allelfrequenzen in den Teilpopulationen ""}",0
222105_bio_6.3.1,222105,bio_6.3.1,"Aufgabe: Beantworte jeweils eine der wissenschaftlichen Fragen aus der ersten Stunde mit einer Erklärung, die auf dem Konzept der (1) Natürlichen Selektion (2) Sexuellen Selektion (3) Mutation beruht. Benutze dazu das CER-Schema! ","Männchen sind größer , um sich verteidigen zu können .
Weibchen werden von den Männchen geschützt und brauchen diesen Vorteil nicht .
","C: Unterschiedliche Merkmalsausprägungen auf unterschiedlichem Untergrund entstehen durch Nat. Selektion. E: Einige Guppys sind auf dem jeweiligen Untergrund besser sichtbar (VARIATION).  Wenn Barsche dabei sind, gibt es nach einigen Generationen gibt es mehr von den Guppys, die schlechter sichtbar sind (oder weniger von denen, die besser sichtbar sind) (VERÄNDERTE MERKMALSFREQUENZ). R: Die Guppys, die schlechter sichtbar sind (VARIATION), werden weniger häufig von den Barschen gefressen (UNTERSCH. ÜBERLEBENSCHANCEN) und können sich häufiger fortpflanzen (UNTERSCH. FORTPFLANZUNGSERFOLG). Sie können ihre Gene häufiger an die nächste Generation weitergeben (VERERBUNG), wodurch die schlechter sichtbaren Muster häufiger werden (VERÄNDERTE ALLELFREQUENZ).","{""0"": ""Die Erklärung  beschreibt das Vorhandensein  phänotypischer Variation  und/oder  das Auftreten verschiedener Merkmalsfrequenzen ohne weitere (korrekte) Erklärung."", ""1"": ""Die Erklärung beschreibt das Vorhandensein phänotypischer Variation und das Auftreten  verschiedener Merkmalsfrequenzen  und  beschreibt ein oder zwei der Konzepte [UNTERSCH. ÜBERLEBENSCHANCEN, UNTERSCH. FORTPFLANZUNGSERFOLG, VERERBUNG, VERÄNDERTE ALLELFREQUENZ, VERÄNDERTE MERKMALSFREQUENZ]."", ""2"": ""Die Erklärung beschreibt das Vorhandensein phänotypischer Variation und das Auftreten  verschiedener Merkmalsfrequenzen  und  beschreibt drei bis fünf der Konzepte [UNTERSCH. ÜBERLEBENSCHANCEN, UNTERSCH. FORTPFLANZUNGSERFOLG, VERERBUNG, VERÄNDERTE ALLELFREQUENZ, VERÄNDERTE MERKMALSFREQUENZ].""}",0
22111_bio_5.8,22111,bio_5.8,"Aufgaben: Plant in Partnerarbeit ein Experiment, um den Einfluss der Buntbarsche auf die Entwicklung der Guppys in einem Fluss mit einem Flussbett aus feinem oder grobem Kies zu untersuchen. Beschreibt in eigenen Worten eure Planung des Experiments. Folgendes Material steht euch zur Verfügung: 2 Becken mit feinem oder grobem Kies am Boden viele verschiedene Guppys (sowohl Männchen als auch Weibchen) Buntbarsche","Langzeitexperiment 1. Guppys im Lebensraum mit feinem Kies platzieren ( in einem pflanzen anpflanzen ) 2. Beobachtungen aufzeichnen3 .
Fressfeinde hinzugeben nachdem sich die Guppys vermehrt haben und Veränderungen beobachten4 . danach nach Unterschieden in Fleckenform und Anzahl suchen !
Guppys sollten bereits geschlechtsreif sein zur Zeit des Experiments
",In einem Tropenhaus werden zwei große Becken aufgebaut. Der Boden wird mit feinem oder grobem Kies (je nach Gruppe!) bedeckt. In beiden Becken werden nun viele verschiedene Guppymännchen und Guppyweibchen ausgesetzt. In den ersten 6 Monaten bleiben die Guppys unter sich und bekommen genügend Zeit sich einzuleben und zu vermehren. Nun werden in einem Becken Buntbarsche eingesetzt. Buntbarsche sind typische Fressfeinde der Guppys. In regelmäßigen Abständen werden die Guppys beider Becken nun hinsichtlich der Fleckenanzahl und der Fleckengröße miteinander verglichen. ,"{""0"": ""Das geplante Experiment eignet sich nicht zur Überprüfung der Hypothese zum Zusammenhang zwischen den Variablen."", ""1"": ""Das geplante Experiment variiert die unabhängige Variable (Jäger/Barsch) und/oder misst nach einem sinnvollen Zeitraum (in Hinblick auf den gewählten Aufbau) die abhängige Variable (Anzahl überlebender Guppys [untersch. Überlebenserfolg] oder die Anzahl der Guppys mit bestimmten Merkmalen  [untersch. Überlebens- oder Fortpflanzungserfolg] und /oder variiert keine anderen Variablen (z.B. Untergrund, Anzahl Guppys, Fressen, Temperatur o.ä.)"", ""2"": ""Das geplante Experiment variiert die unabhängige Variable (Jäger/Barsch) und misst nach einem sinnvollen Zeitraum (in Hinblick auf den gewählten Aufbau) die abhängige Variable (Anzahl überlebender Guppys [untersch. Überlebenserfolg] oder die Anzahl der Guppys mit bestimmten Merkmalen  [untersch. Überlebens- oder Fortpflanzungserfolg] und variiert keine anderen Variablen (z.B. Untergrund, Anzahl Guppys, Fressen, Temperatur o.ä.)""}",2
16106_bio_4.3,16106,bio_4.3,"Aufgaben: Welche wissenschaftlichen Fragen fallen dir zur Färbung und Musterung der Guppys ein? Trage Sie hier ein. Tipp: Wissenschaftliche Fragen sollten überprüfbar sein, beispielsweise durch Experimente.","- Welcher Nutzen hat die Ausgeprägteren und variierten Farben der Männchen- Warum sind die Weibchen größer
",Warum sind die Männchen bunter als die Weibchen? Warum haben die Individuen unterschiedliche Farben? Warum sind die Flecken bei den Individuen unterschiedlich groß? Wie sind die verschiedenen Farben der Individuen entstanden? Warum sehen die Männchen anders aus als die Weibchen?,"{""0"": ""Die Schüler:innen formulieren keine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt."", ""1"": ""Die Schüler:innen formulieren eine wissenschaftliche Frage zur Färbung und Musterung der Guppys genannt mit Bezug aufVariation zwischen Individuen oder Geschlechtern"", ""2"": ""Die Schüler:innen formulieren mindestens zwei wissenschaftliche Fragen zur Färbung und Musterung der Guppys genannt mit Bezug auf Variation zwischen Individuen und Geschlechtern""}",2
